2026-03-10 19:57:24,994 - api.main - INFO - 使用AI配置: openai, 模型: gpt-4o
2026-03-10 19:57:24,994 - api.main - INFO - 初始化评估crew
2026-03-10 19:57:24,994 - api.main - INFO - 评估crew初始化完成
2026-03-10 19:57:24,994 - api.main - INFO - 开始评估学生: simple_test_004
2026-03-10 19:57:24,995 - api.main - INFO - 评估完成: 1bbf7f93-8575-40b3-819b-047b039bbd13
2026-03-10 19:57:24,995 - api.main - INFO - 评估结果类型: <class 'models.schemas.EvaluationResult'>
2026-03-10 19:57:24,995 - api.main - INFO - 保存评估结果到数据库
2026-03-10 19:57:25,006 - api.main - INFO - 评估结果保存完成: EVAL_2DFFB950
2026-03-10 19:57:25,006 - api.main - INFO - 保存维度评分
2026-03-10 19:57:25,101 - api.main - INFO - 维度评分保存完成
2026-03-10 19:57:25,102 - api.main - INFO - 更新提交状态为完成: SUB_C0592DB9
2026-03-10 19:57:25,110 - api.main - INFO - 更新提交状态完成
2026-03-10 19:57:25,110 - api.main - INFO - 构建响应
2026-03-10 19:57:25,110 - api.main - INFO - 维度评分响应构建完成，数量: 10
2026-03-10 19:57:25,110 - api.main - INFO - 评估响应构建完成
2026-03-10 19:57:36,850 - src.api.main - INFO - 开始评估提交: SUB_C0592DB9
2026-03-10 19:57:36,850 - src.api.main - INFO - 检查提交是否存在: SUB_C0592DB9
2026-03-10 19:57:36,861 - src.api.main - INFO - 提交存在: SUB_C0592DB9
2026-03-10 19:57:36,861 - src.api.main - INFO - 检查学生是否存在: 15
2026-03-10 19:57:36,863 - src.api.main - INFO - 学生存在: 简单测试学生4
2026-03-10 19:57:36,865 - src.api.main - INFO - 初始化MediaProcessor
2026-03-10 19:57:36,865 - src.api.main - INFO - 获取学生 simple_test_004 的所有提交
2026-03-10 19:57:36,884 - src.api.main - INFO - 获取到学生 simple_test_004 的 1 个提交
2026-03-10 19:57:36,884 - src.api.main - INFO - 处理文字提交: SUB_C0592DB9
2026-03-10 19:57:36,884 - src.api.main - INFO - 文字内容长度: 21
2026-03-10 19:57:36,884 - src.api.main - INFO - 媒体数据长度: 1
2026-03-10 19:57:36,885 - src.api.main - INFO - 更新提交状态为处理中: SUB_C0592DB9
2026-03-10 19:57:36,901 - src.api.main - INFO - 更新提交状态完成
2026-03-10 19:57:36,901 - src.api.main - INFO - 准备学生数据
2026-03-10 19:57:36,902 - src.api.main - INFO - 学生数据: {'student_id': 'simple_test_004', 'name': '简单测试学生4', 'age': 18, 'grade': '高一', 'major': '计算机科学'}
2026-03-10 19:57:36,902 - src.api.main - INFO - 定义评估维度
2026-03-10 19:57:36,902 - src.api.main - INFO - 评估维度数量: 10
2026-03-10 19:57:36,902 - src.api.main - INFO - 获取当前AI配置
2026-03-10 19:57:36,902 - src.api.main - INFO - 使用AI配置: openai, 模型: gpt-4o
2026-03-10 19:57:36,902 - src.api.main - INFO - 初始化评估crew
2026-03-10 19:57:36,904 - src.api.main - INFO - 评估crew初始化完成
2026-03-10 19:57:36,904 - src.api.main - INFO - 开始评估学生: simple_test_004
2026-03-10 19:57:36,904 - src.api.main - INFO - 评估完成: 83529f14-a942-4a3d-9234-87b68eebb415
2026-03-10 19:57:36,904 - src.api.main - INFO - 评估结果类型: <class 'models.schemas.EvaluationResult'>
2026-03-10 19:57:36,904 - src.api.main - INFO - 保存评估结果到数据库
2026-03-10 19:57:36,916 - src.api.main - INFO - 评估结果保存完成: EVAL_9D5BC195
2026-03-10 19:57:36,916 - src.api.main - INFO - 保存维度评分
2026-03-10 19:57:37,019 - src.api.main - INFO - 维度评分保存完成
2026-03-10 19:57:37,021 - src.api.main - INFO - 更新提交状态为完成: SUB_C0592DB9
2026-03-10 19:57:37,036 - src.api.main - INFO - 更新提交状态完成
2026-03-10 19:57:37,036 - src.api.main - INFO - 构建响应
2026-03-10 19:57:37,036 - src.api.main - INFO - 维度评分响应构建完成，数量: 10
2026-03-10 19:57:37,037 - src.api.main - INFO - 评估响应构建完成
2026-03-10 20:52:12,917 - src.api.main - INFO - 开始评估提交: SUB_C51CDFC2
2026-03-10 20:52:12,918 - src.api.main - INFO - 检查提交是否存在: SUB_C51CDFC2
2026-03-10 20:52:12,922 - src.api.main - INFO - 提交存在: SUB_C51CDFC2
2026-03-10 20:52:12,922 - src.api.main - INFO - 检查学生是否存在: 2
2026-03-10 20:52:12,926 - src.api.main - INFO - 学生存在: 测试
2026-03-10 20:52:12,926 - src.api.main - INFO - 初始化MediaProcessor
2026-03-10 20:52:12,927 - src.api.main - INFO - 获取学生 1212121 的所有提交
2026-03-10 20:52:12,930 - src.api.main - INFO - 获取到学生 1212121 的 2 个提交
2026-03-10 20:52:12,938 - src.api.main - INFO - 处理文件提交: SUB_C51CDFC2, 包含 1 个文件
2026-03-10 20:52:12,939 - src.api.main - INFO - 处理媒体文件: 2251563-张伟健-人工智能报告1.docx, 类型: document, 路径: uploads\SUB_C51CDFC2_2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,939 - utils.media_processor - INFO - Processing document file: uploads\SUB_C51CDFC2_2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,947 - src.api.main - INFO - 媒体文件处理完成: 2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,954 - src.api.main - INFO - 处理文件提交: SUB_329D693A, 包含 1 个文件
2026-03-10 20:52:12,955 - src.api.main - INFO - 处理媒体文件: 2251563-张伟健-人工智能报告1.docx, 类型: document, 路径: uploads\SUB_329D693A_2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,955 - utils.media_processor - INFO - Processing document file: uploads\SUB_329D693A_2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,958 - src.api.main - INFO - 媒体文件处理完成: 2251563-张伟健-人工智能报告1.docx
2026-03-10 20:52:12,960 - src.api.main - INFO - 媒体数据长度: 1
2026-03-10 20:52:12,960 - src.api.main - INFO - 更新提交状态为处理中: SUB_C51CDFC2
2026-03-10 20:52:13,025 - src.api.main - INFO - 更新提交状态完成
2026-03-10 20:52:13,025 - src.api.main - INFO - 准备学生数据
2026-03-10 20:52:13,028 - src.api.main - INFO - 学生数据: {'student_id': '1212121', 'name': '测试', 'age': 21, 'grade': '大三', 'major': '智能制造'}
2026-03-10 20:52:13,030 - src.api.main - INFO - 定义评估维度
2026-03-10 20:52:13,030 - src.api.main - INFO - 评估维度数量: 10
2026-03-10 20:52:13,031 - src.api.main - INFO - 获取当前AI配置
2026-03-10 20:52:13,032 - src.api.main - INFO - 使用AI配置: openai, 模型: gpt-4o
2026-03-10 20:52:13,033 - src.api.main - INFO - 初始化评估crew
2026-03-10 20:52:13,033 - src.api.main - INFO - 评估crew初始化完成
2026-03-10 20:52:13,034 - src.api.main - INFO - 开始评估学生: 1212121
2026-03-10 20:52:13,036 - src.api.main - INFO - 评估完成: 8184804e-38e3-4a87-b293-007e105de8be
2026-03-10 20:52:13,036 - src.api.main - INFO - 评估结果类型: <class 'models.schemas.EvaluationResult'>
2026-03-10 20:52:13,036 - src.api.main - INFO - 保存评估结果到数据库
2026-03-10 20:52:13,063 - src.api.main - INFO - 评估结果保存完成: EVAL_F8130150
2026-03-10 20:52:13,063 - src.api.main - INFO - 保存维度评分
2026-03-10 20:52:13,241 - src.api.main - INFO - 维度评分保存完成
2026-03-10 20:52:13,242 - src.api.main - INFO - 更新提交状态为完成: SUB_C51CDFC2
2026-03-10 20:52:13,259 - src.api.main - INFO - 更新提交状态完成
2026-03-10 20:52:13,259 - src.api.main - INFO - 构建响应
2026-03-10 20:52:13,260 - src.api.main - INFO - 维度评分响应构建完成，数量: 10
2026-03-10 20:52:13,260 - src.api.main - INFO - 评估响应构建完成
2026-03-10 21:14:32,352 - src.api.main - INFO - 开始评估提交: SUB_3818130D
2026-03-10 21:14:32,353 - src.api.main - INFO - 检查提交是否存在: SUB_3818130D
2026-03-10 21:14:32,356 - src.api.main - INFO - 提交存在: SUB_3818130D
2026-03-10 21:14:32,356 - src.api.main - INFO - 检查学生是否存在: 1
2026-03-10 21:14:32,360 - src.api.main - INFO - 学生存在: 测试学生
2026-03-10 21:14:32,361 - src.api.main - INFO - 初始化MediaProcessor
2026-03-10 21:14:32,361 - src.api.main - INFO - 获取学生 test001 的所有提交
2026-03-10 21:14:32,365 - src.api.main - INFO - 获取到学生 test001 的 5 个提交
2026-03-10 21:14:32,367 - src.api.main - INFO - 处理文字提交: SUB_3818130D
2026-03-10 21:14:32,368 - src.api.main - INFO - 文字内容长度: 32
2026-03-10 21:14:32,375 - src.api.main - INFO - 处理文件提交: SUB_36194D5F, 包含 0 个文件
2026-03-10 21:14:32,377 - src.api.main - INFO - 处理文件提交: SUB_15DD575E, 包含 0 个文件
